arm	reward
1	0.0
0	0.5618338240365868
0	0.3292587349797783
2	0.0
0	1.3887526181654994
0	0.38091404024600717
1	0.3419721427664947
0	0.0
2	0.0
2	0.0
0	2.8943242565249463
1	0.9527191144554003
0	0.0
0	2.6410724753528436
2	0.0
2	0.0
0	0.13549765282046988
0	0.0
0	0.1089679164485472
0	2.7017257235327787
0	3.1930337037756127
0	2.234374701716148
1	0.0
1	0.0
0	0.0
1	0.0
0	1.6754145926081303
0	0.1341912435688779
0	0.26541867816303
2	0.39179460837642965
0	0.0
0	0.4920344633631313
0	0.8234413864658996
0	0.3902364127245298
0	0.4771837386038065
0	2.320030998946563
0	3.3179167610055433
0	0.1322802092307529
0	0.013185309728051209
0	0.5121579228029765
0	0.23612117921944897
0	1.9172136907514432
0	1.3785195861489976
0	1.9568202693738397
0	0.0
0	0.0
1	0.0
0	0.7988426594711194
0	1.1756245953516002
0	2.4789146227251484
0	0.19877688712399966
0	0.4481515747064788
0	0.06653921586901057
1	0.9372543415399972
0	0.45626972969776824
1	0.0
0	0.3511531204510572
0	0.0
2	0.05496458580479735
2	0.679700535750702
0	1.362719542856251
2	0.665643389526232
0	1.8533662791455419
0	2.645847918707128
2	0.0
0	0.28171747617647835
2	0.0
0	0.051331567161189584
0	0.3866699293118283
1	0.0
0	2.361295308588169
0	0.9276479065637084
0	0.4544387587353429
0	0.6825808458658134
2	0.0
1	0.0
0	0.748554975382647
2	0.0
2	0.0
0	0.7027988261547281
0	1.2647053742137087
0	0.231859275841115
1	0.0031691311384866028
0	0.9034982458714553
0	1.4494458644861559
0	0.9028392383202815
1	0.0
1	0.2936840159260854
0	1.8745020086105926
1	1.7559233866263988
0	0.31208655170313115
0	0.6799473548762054
0	1.6531161157868126
0	0.44325022014514026
0	2.9607716551146557
1	0.6668617325012389
0	0.21899168222755194
0	1.406718419348043
2	0.0
0	0.9516996874003288
2	0.0
1	0.0
0	3.681842620010692
2	0.0
0	2.9012718855351025
2	0.0
0	3.013119093975272
0	1.277435315106957
0	0.0
0	1.6089152838683074
1	0.0
0	3.367685164614932
0	1.8586177150770735
0	0.49849465650325575
1	0.0
0	0.9104327275162624
2	0.0
0	1.6725001180145571
0	0.4610036664641741
1	0.0
0	1.5609155155234105
0	1.2397503641704624
0	0.9939237024335033
0	2.954718522655755
2	0.0
0	0.29445278935026065
1	0.0
0	0.49615219899224705
0	1.7677939271571466
0	0.030420079475923067
0	1.2621461894571182
1	0.0
0	0.0
0	2.4927735398126742
2	0.16709073503091199
0	0.39744665411667945
0	0.5747348361250786
2	0.3055747301206845
0	2.1849118962223324
0	0.2731132040193992
0	1.607519396655867
1	0.0
2	0.0
2	0.0
0	0.5284865100299317
2	0.3071336473520868
2	0.0
0	0.7194085078346806
0	0.8288279664292086
0	0.17257186888320364
2	0.0
2	0.0
0	0.8522607335690005
0	0.8419616874879123
0	0.3123645839028403
0	2.9981737983344767
0	0.5185039737375067
0	0.42804896305452766
0	2.2149029506912896
0	0.0
0	1.1441757411709912
0	0.0888032578249387
0	0.6487256280138249
0	0.2705522415945647
0	1.479386441256816
1	0.0
2	0.0
0	2.571594657532067
1	0.7519021309812931
0	0.807252002501729
0	2.3995598028017
0	2.6393873105796843
0	0.06317626391310616
0	1.8430291255632303
0	1.8906458277059721
0	1.3019948482115327
2	0.0
0	0.42934861701053484
0	3.6175710898010403
0	0.2509500187048235
0	0.0
0	0.003189255496842014
0	1.861786002907511
0	0.1748252856388649
0	0.40806592960066923
2	0.0
0	2.932305688587369
0	0.23551444165998014
0	0.5636690272131715
0	0.0
0	1.581892429412815
2	0.0
0	0.6809150303403546
0	0.8338727050500756
0	4.257590363019239
0	3.135223294024177
0	0.5934547497866065
2	0.0
1	0.2887670573365748
0	1.881471065121462
1	0.0
0	1.0081916813620206
0	0.6409812827948369
0	3.354915486532186
0	1.3964841027744679
0	0.8010237339493456
0	1.9975901024682805
0	1.2492079909196783
0	0.6095734290328343
1	0.0
0	1.7632476674744924
1	0.0
2	0.0
0	1.4735879128557559
0	0.18505568418139828
0	0.9644696280372014
0	1.3804543562363532
0	0.6980758528106621
1	0.32881570878299715
0	0.10247171883421413
1	0.0
0	0.08910937058025192
0	1.9036180865738468
0	0.4198576443028601
0	0.38552445095725174
0	1.2699177236677839
2	0.0
0	0.40856775412190005
0	0.9757365117058141
0	0.3562919539645132
0	3.2924335262303153
0	0.9785197148256113
1	1.4488705481718065
0	0.7554882087909527
0	1.6013816821744637
0	0.01246283982921581
0	1.8111798078590953
1	0.0
0	0.023570988372707546
0	0.28272518566029703
1	0.6861051196814519
0	0.0
0	2.4457717987278023
0	0.38366326547771035
0	1.1567443311279662
0	0.8575262887789135
0	1.443979390433293
0	2.870789044381912
1	1.309228683283453
0	0.38001583819731843
0	1.4185260321894422
0	1.1732914412801705
0	0.13993029927291367
0	0.005267315266482053
0	0.8931072707668967
1	0.0
2	0.0
2	0.4416977351221908
0	0.576100982060954
0	0.6323885668725249
0	1.4758457115630872
0	0.42951446555221673
0	0.0
0	1.118508978392425
0	1.1574234380112238
0	0.9108075660156494
0	1.413423483635533
2	0.0
0	0.17906035257837982
2	0.0
0	0.6982274670967067
0	0.5656367554111745
0	0.6546772784586367
1	0.9073585470968146
2	0.0
2	0.0
0	0.6961945154768536
0	3.767108197807569
0	0.7288973388456872
2	0.0
0	0.5862877841303937
0	0.0
0	1.9209950711463497
0	0.5598901421191216
2	0.7010741368432125
0	4.525558337308085
0	2.61959689361008
1	0.35221316062524677
0	0.4387142588895283
2	0.9399145587107938
0	1.2401941273802897
0	0.1622339734551096
0	0.18389772568717233
0	0.1457423524997361
0	0.8762969406258698
0	2.1850997997303248
0	0.35482448126188837
0	2.502217841862247
2	0.0
1	1.9299714058638433
